,index,Driver,Vehicle,Tire,Glider,GroundSpeed,WaterSpeed,AirSpeed,AntiGravitySpeed,Acceleration,Weight,GroundHandling,WaterHandling,AirHandling,AntiGravityHandling,Traction,MiniTurbo,Total,Balance,AverageSpeed,WeightedSpeed,AverageHandling,WeightedHandling,GroundMastery,WaterMastery,AirMastery,AntiGravityMastery,DriftMastery,CollisionMastery
6478,387314,King Boo,Steel Driver,Sponge,Peach Parasol,3.75,4.0,3.75,3.5,2.75,4.0,2.5,3.25,3.0,2.5,3.75,3.25,40.0,4.452969448529221,3.75,3.725,2.8125,2.7,3.125,3.625,3.375,3.0,3.270833333333333,3.25
6479,386505,King Boo,Badwagon,Roller,Cloud Glider,3.75,4.0,3.75,3.5,3.0,3.5,2.75,2.75,3.0,3.0,4.0,3.25,40.25,4.542011148739636,3.75,3.725,2.875,2.85,3.25,3.375,3.375,3.25,3.375,3.125
6480,250586,Yoshi,Mach 8,Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.25,3.5,3.0,2.75,3.0,3.75,4.25,3.0,41.75,4.5297687545021885,3.8125,3.8,3.125,3.175,3.375,3.375,3.375,3.75,3.458333333333333,3.25
6481,250754,Yoshi,Mach 8,Retro Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.25,3.5,3.0,2.75,3.25,3.75,4.25,3.0,42.0,4.547732983133353,3.8125,3.8,3.1875,3.2,3.375,3.375,3.5,3.75,3.4791666666666665,3.25
6482,384681,King Boo,Pipe Frame,Slim,Super Glider,3.75,4.0,3.75,3.75,3.25,3.5,4.0,3.5,3.25,3.5,3.0,3.5,42.75,4.6961422282472505,3.8125,3.8,3.5625,3.675,3.875,3.75,3.5,3.625,3.3541666666666665,3.75
6483,270296,Tanooki Mario,Mach 8,Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.25,3.75,3.0,2.75,3.0,3.75,3.75,3.0,41.5,4.575825221843352,3.8125,3.8,3.125,3.175,3.375,3.375,3.375,3.75,3.2916666666666665,3.375
6484,262517,Tanooki Mario,Mach 8,Retro Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.25,3.75,3.0,2.75,3.25,3.75,3.75,3.0,41.75,4.594661570506519,3.8125,3.8,3.1875,3.2,3.375,3.375,3.5,3.75,3.3125,3.375
6485,349805,Metal Mario,Buggybud,Metal,Cloud Glider,3.75,4.0,3.75,3.75,3.25,4.25,3.5,3.0,3.0,3.25,2.75,3.25,41.5,4.5498316813107404,3.8125,3.8,3.1875,3.275,3.625,3.5,3.375,3.5,3.0625,3.875
6486,350912,Metal Mario,Pipe Frame,Monster,Wario Wing,3.75,4.0,3.75,3.75,3.25,5.0,3.0,3.0,2.5,2.5,3.75,3.25,41.5,4.302330720009526,3.8125,3.8,2.75,2.8,3.375,3.5,3.125,3.125,3.25,4.0
6487,322031,Mario,W 25 Silver Arrow,Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.5,3.5,3.25,2.75,3.0,3.5,4.25,3.0,42.0,4.5604754635042335,3.8125,3.8,3.125,3.2,3.5,3.375,3.375,3.625,3.458333333333333,3.375
6488,328088,Mario,W 25 Silver Arrow,Retro Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.5,3.5,3.25,2.75,3.25,3.5,4.25,3.0,42.25,4.58087844389977,3.8125,3.8,3.1875,3.225,3.5,3.375,3.5,3.625,3.4791666666666665,3.375
6489,302039,Luigi,W 25 Silver Arrow,Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.5,3.5,3.5,3.0,3.25,3.75,4.0,3.0,42.75,4.6607997373500165,3.8125,3.8,3.375,3.45,3.625,3.5,3.5,3.75,3.458333333333333,3.5
6490,298676,Luigi,W 25 Silver Arrow,Retro Off-Road,Super Glider,3.75,4.0,3.75,3.75,3.5,3.5,3.5,3.0,3.5,3.75,4.0,3.0,43.0,4.674330526360535,3.8125,3.8,3.4375,3.475,3.625,3.5,3.625,3.75,3.4791666666666665,3.5
6491,384133,King Boo,Standard Kart,Monster,Cloud Glider,3.75,4.0,3.75,4.0,3.0,4.0,2.5,2.25,3.0,2.5,4.25,3.25,40.25,4.305391433535362,3.875,3.875,2.5625,2.5,3.125,3.125,3.375,3.25,3.3541666666666665,3.25
6492,343786,Metal Mario,Buggybud,Off-Road,Wario Wing,3.75,4.0,3.75,4.0,3.75,4.5,3.25,3.0,3.0,3.25,3.5,3.25,43.0,4.5435645354123615,3.875,3.875,3.125,3.175,3.5,3.5,3.375,3.625,3.2916666666666665,3.875
6493,343912,Metal Mario,Buggybud,Retro Off-Road,Wario Wing,3.75,4.0,3.75,4.0,3.75,4.5,3.25,3.0,3.25,3.25,3.5,3.25,43.25,4.567534376913591,3.875,3.875,3.1875,3.2,3.5,3.5,3.5,3.625,3.3125,3.875
6494,321150,Mario,Mach 8,Off-Road,Peach Parasol,3.75,4.0,3.75,4.25,3.25,4.0,2.75,2.75,3.0,3.25,3.75,3.0,41.5,4.479583500133467,3.9375,3.95,2.9375,2.925,3.25,3.375,3.375,3.75,3.2291666666666665,3.375
6495,318384,Mario,Mach 8,Retro Off-Road,Peach Parasol,3.75,4.0,3.75,4.25,3.25,4.0,2.75,2.75,3.25,3.25,3.75,3.0,41.75,4.4948185144590775,3.9375,3.95,3.0,2.95,3.25,3.375,3.5,3.75,3.25,3.375
6496,297634,Luigi,Mach 8,Off-Road,Peach Parasol,3.75,4.0,3.75,4.25,3.25,4.0,3.0,3.0,3.25,3.5,3.5,3.0,42.25,4.567534376913591,3.9375,3.95,3.1875,3.175,3.375,3.5,3.5,3.875,3.2291666666666665,3.5
6497,294822,Luigi,Mach 8,Retro Off-Road,Peach Parasol,3.75,4.0,3.75,4.25,3.25,4.0,3.0,3.0,3.5,3.5,3.5,3.0,42.5,4.575825221843352,3.9375,3.95,3.25,3.2,3.375,3.5,3.625,3.875,3.25,3.5
6498,384360,King Boo,W 25 Silver Arrow,Off-Road,Peach Parasol,3.75,4.0,3.75,4.25,3.5,3.75,3.0,2.75,3.0,3.0,4.25,3.25,42.25,4.483693918593854,3.9375,3.95,2.9375,2.95,3.375,3.375,3.375,3.625,3.4791666666666665,3.375
6499,386880,King Boo,W 25 Silver Arrow,Retro Off-Road,Peach Parasol,3.75,4.0,3.75,4.25,3.5,3.75,3.0,2.75,3.25,3.0,4.25,3.25,42.5,4.501897540052188,3.9375,3.95,3.0,2.975,3.375,3.375,3.5,3.625,3.5,3.375
6500,341536,Metal Mario,Pipe Frame,Slim,Peach Parasol,3.75,4.0,3.75,4.25,3.5,4.25,4.0,3.75,3.5,3.25,2.25,3.5,43.75,4.4621345498879466,3.9375,3.95,3.625,3.675,3.875,3.875,3.625,3.75,3.125,4.125
6501,326735,Mario,Cat Cruiser,Off-Road,Super Glider,3.75,4.0,4.0,3.5,3.5,3.75,3.25,2.5,3.25,3.25,3.75,3.0,41.5,4.562635302307241,3.8125,3.75,3.0625,3.1,3.5,3.25,3.625,3.375,3.270833333333333,3.5
6502,328328,Mario,Cat Cruiser,Retro Off-Road,Super Glider,3.75,4.0,4.0,3.5,3.5,3.75,3.25,2.5,3.5,3.25,3.75,3.0,41.75,4.567534376913591,3.8125,3.75,3.125,3.125,3.5,3.25,3.75,3.375,3.2916666666666665,3.5
6503,295277,Luigi,Cat Cruiser,Off-Road,Super Glider,3.75,4.0,4.0,3.5,3.5,3.75,3.5,2.75,3.5,3.5,3.5,3.0,42.25,4.639156081756483,3.8125,3.75,3.3125,3.35,3.625,3.375,3.75,3.5,3.270833333333333,3.625
6504,304853,Luigi,Cat Cruiser,Retro Off-Road,Super Glider,3.75,4.0,4.0,3.5,3.5,3.75,3.5,2.75,3.75,3.5,3.5,3.0,42.5,4.633298899688456,3.8125,3.75,3.375,3.375,3.625,3.375,3.875,3.5,3.2916666666666665,3.625
6505,325127,Mario,Prancer,Normal,Cloud Glider,3.75,4.0,4.0,3.75,3.25,3.0,3.5,3.25,3.75,3.25,3.25,3.25,42.0,4.662900068768379,3.875,3.825,3.4375,3.4,3.625,3.625,3.875,3.5,3.3125,3.25
6506,301607,Luigi,Prancer,Normal,Cloud Glider,3.75,4.0,4.0,3.75,3.25,3.0,3.75,3.5,4.0,3.5,3.0,3.25,42.75,4.6288072052031595,3.875,3.825,3.6875,3.65,3.75,3.75,4.0,3.625,3.3125,3.375
6507,381635,King Boo,Tanooki Kart,Monster,Wario Wing,3.75,4.0,4.0,4.0,2.25,4.75,2.75,3.0,2.75,2.25,5.0,2.75,41.25,4.063826696308074,3.9375,3.9,2.6875,2.65,3.25,3.5,3.375,3.125,3.4791666666666665,3.75
6508,322938,Mario,Tanooki Kart,Slim,Super Glider,3.75,4.0,4.0,4.0,2.5,3.75,4.0,3.75,3.75,3.5,3.5,2.75,43.25,4.50619366451037,3.9375,3.9,3.75,3.775,3.875,3.875,3.875,3.75,3.333333333333333,3.875
6509,299418,Luigi,Tanooki Kart,Slim,Super Glider,3.75,4.0,4.0,4.0,2.5,3.75,4.25,4.0,4.0,3.75,3.25,2.75,44.0,4.452969448529221,3.9375,3.9,4.0,4.025,4.0,4.0,4.0,3.875,3.333333333333333,4.0
6510,385231,King Boo,Prancer,Button,Cloud Glider,3.75,4.0,4.0,4.0,3.25,2.75,3.25,3.0,3.25,3.25,3.0,3.75,41.25,4.558862524004962,3.9375,3.9,3.1875,3.2,3.5,3.5,3.625,3.625,3.3125,3.0
6511,402512,Donkey Kong,Buggybud,Monster,Super Glider,3.75,4.0,4.0,4.0,3.5,4.0,2.75,2.5,2.75,2.75,3.75,3.5,41.25,4.414910651733819,3.9375,3.9,2.6875,2.7,3.25,3.25,3.375,3.375,3.3125,3.375
6512,383482,King Boo,Cat Cruiser,Off-Road,Peach Parasol,3.75,4.0,4.0,4.0,3.5,4.0,3.0,2.5,3.25,2.75,3.75,3.25,41.75,4.472804015511684,3.9375,3.9,2.875,2.85,3.375,3.25,3.625,3.375,3.2916666666666665,3.5
6513,385668,King Boo,Cat Cruiser,Retro Off-Road,Peach Parasol,3.75,4.0,4.0,4.0,3.5,4.0,3.0,2.5,3.5,2.75,3.75,3.25,42.0,4.477767032132906,3.9375,3.9,2.9375,2.875,3.375,3.25,3.75,3.375,3.3125,3.5
6514,381816,King Boo,Tanooki Kart,Slim,Peach Parasol,3.75,4.0,4.0,4.5,2.5,4.0,3.75,3.75,3.75,3.0,3.5,3.0,43.5,4.451241069652289,4.0625,4.05,3.5625,3.525,3.75,3.875,3.875,3.75,3.3541666666666665,3.875
6515,377077,King Boo,Mach 8,Monster,Cloud Glider,3.75,4.0,4.0,4.5,2.75,4.25,2.25,2.25,2.75,2.75,4.5,3.25,41.0,4.151650443686702,4.0625,4.05,2.5,2.45,3.0,3.125,3.375,3.625,3.4166666666666665,3.25
6516,345477,Metal Mario,W 25 Silver Arrow,Monster,Cloud Glider,3.75,4.0,4.0,4.5,3.25,4.5,2.75,2.5,3.0,2.75,4.25,3.25,42.5,4.286228540098655,4.0625,4.05,2.75,2.725,3.25,3.25,3.5,3.625,3.4166666666666665,3.625
6517,455580,Dry Bowser,Buggybud,Monster,Peach Parasol,3.75,4.0,4.0,4.5,3.5,4.25,2.5,2.5,2.75,2.25,3.75,3.5,41.25,4.2452800037581655,4.0625,4.05,2.5,2.45,3.125,3.25,3.375,3.375,3.25,3.375
6518,461462,Bowser,Buggybud,Monster,Peach Parasol,3.75,4.0,4.0,4.5,3.5,4.5,2.25,2.25,2.5,2.0,3.5,3.5,40.25,4.111574852661047,4.0625,4.05,2.25,2.2,3.0,3.125,3.25,3.25,3.083333333333333,3.375
6519,408413,Donkey Kong,Buggybud,Slim,Cloud Glider,3.75,4.0,4.0,4.75,3.75,3.25,3.75,3.25,3.75,3.5,2.25,3.75,43.75,4.411682548072536,4.125,4.125,3.5625,3.575,3.75,3.625,3.875,4.125,3.1875,3.5
6520,322476,Mario,Standard Kart,Normal,Super Glider,3.75,4.0,4.25,3.5,3.5,3.5,3.5,3.0,3.5,3.5,3.5,3.25,42.75,4.6779857428339815,3.875,3.775,3.375,3.4,3.625,3.5,3.875,3.5,3.375,3.5
6521,301896,Luigi,Standard Kart,Normal,Super Glider,3.75,4.0,4.25,3.5,3.5,3.5,3.75,3.25,3.75,3.75,3.25,3.25,43.5,4.68920921974597,3.875,3.775,3.625,3.65,3.75,3.625,4.0,3.625,3.375,3.625
6522,376416,King Boo,Standard Kart,Button,Super Glider,3.75,4.0,4.25,3.75,3.5,3.25,3.25,2.75,3.0,3.5,3.25,3.75,42.0,4.573598567288778,3.9375,3.85,3.125,3.2,3.5,3.375,3.625,3.625,3.375,3.25
6523,384128,King Boo,Standard Kart,Normal,Peach Parasol,3.75,4.0,4.25,4.0,3.5,3.75,3.25,3.0,3.5,3.0,3.5,3.5,43.0,4.6107505279192385,4.0,3.925,3.1875,3.15,3.5,3.5,3.875,3.5,3.395833333333333,3.5
6524,351797,Metal Mario,Cat Cruiser,Monster,Cloud Glider,3.75,4.0,4.25,4.25,3.25,4.75,2.75,2.25,3.25,2.5,3.75,3.25,42.0,4.238721171616172,4.0625,4.0,2.6875,2.625,3.25,3.125,3.75,3.375,3.2291666666666665,3.75
6525,348772,Metal Mario,Standard Kart,Button,Peach Parasol,3.75,4.0,4.25,4.25,3.75,4.0,3.25,3.0,3.25,3.25,2.5,3.75,43.0,4.46345663001134,4.0625,4.0,3.1875,3.2,3.5,3.5,3.75,3.75,3.145833333333333,3.625
6526,380336,King Boo,Bounder,Roller,Super Glider,3.75,4.0,4.5,3.25,3.25,3.25,3.5,3.0,3.25,3.5,2.75,3.75,41.75,4.5297687545021885,3.875,3.725,3.3125,3.375,3.625,3.5,3.875,3.375,3.270833333333333,3.375
6527,383854,King Boo,Prancer,Roller,Wario Wing,3.75,4.0,4.5,3.5,3.25,3.25,3.5,3.5,3.5,3.0,3.0,3.75,42.5,4.575825221843352,3.9375,3.8,3.375,3.35,3.625,3.75,4.0,3.25,3.375,3.375
6528,387686,King Boo,Blue Falcon,Roller,Super Glider,3.75,4.0,4.5,3.5,3.5,2.75,3.25,3.25,3.0,4.0,3.5,3.75,42.75,4.521781240624981,3.9375,3.8,3.375,3.45,3.5,3.625,3.75,3.75,3.5416666666666665,3.0
6529,344462,Metal Mario,Bounder,Roller,Peach Parasol,3.75,4.0,4.5,3.75,3.5,4.0,3.5,3.25,3.5,3.25,2.0,3.75,42.75,4.395800680088253,4.0,3.875,3.375,3.375,3.625,3.625,4.0,3.5,3.0416666666666665,3.75
6530,318120,Mario,Mach 8,Normal,Super Glider,3.75,4.0,4.5,4.0,3.25,3.75,3.25,3.0,3.25,3.75,3.75,3.25,43.5,4.56698729810778,4.0625,3.95,3.3125,3.35,3.5,3.5,3.875,3.875,3.4375,3.5
6531,297531,Luigi,Mach 8,Normal,Super Glider,3.75,4.0,4.5,4.0,3.25,3.75,3.5,3.25,3.5,4.0,3.5,3.25,44.25,4.613803512091672,4.0625,3.95,3.5625,3.6,3.625,3.625,4.0,4.0,3.4375,3.625
6532,380896,King Boo,W 25 Silver Arrow,Normal,Super Glider,3.75,4.0,4.5,4.0,3.5,3.5,3.5,3.0,3.25,3.5,4.25,3.5,44.25,4.571936177230969,4.0625,3.95,3.3125,3.375,3.625,3.5,3.875,3.75,3.6875,3.5
6533,352398,Metal Mario,Blue Falcon,Roller,Peach Parasol,3.75,4.0,4.5,4.0,3.75,3.5,3.25,3.5,3.25,3.75,2.75,3.75,43.75,4.554589906361393,4.0625,3.95,3.4375,3.45,3.5,3.75,3.875,3.875,3.3125,3.375
6534,387873,King Boo,Mach 8,Button,Super Glider,3.75,4.0,4.5,4.25,3.25,3.5,3.0,2.75,2.75,3.75,3.5,3.75,42.75,4.4448075681679065,4.125,4.025,3.0625,3.15,3.375,3.375,3.625,4.0,3.4375,3.25
6535,351622,Metal Mario,W 25 Silver Arrow,Button,Super Glider,3.75,4.0,4.5,4.25,3.75,3.75,3.5,3.0,3.0,3.75,3.25,3.75,44.25,4.5461653284610035,4.125,4.025,3.3125,3.425,3.625,3.5,3.75,4.0,3.4375,3.625
6536,402495,Donkey Kong,Buggybud,Normal,Wario Wing,3.75,4.0,4.5,4.25,4.0,3.75,3.5,3.25,3.25,3.25,3.0,3.75,44.25,4.5461653284610035,4.125,4.025,3.3125,3.35,3.625,3.625,3.875,3.75,3.3541666666666665,3.625
6537,377170,King Boo,Mach 8,Normal,Peach Parasol,3.75,4.0,4.5,4.5,3.25,4.0,3.0,3.0,3.25,3.25,3.75,3.5,43.75,4.472804015511684,4.1875,4.1,3.125,3.1,3.375,3.5,3.875,3.875,3.458333333333333,3.5
6538,345610,Metal Mario,W 25 Silver Arrow,Normal,Peach Parasol,3.75,4.0,4.5,4.5,3.75,4.25,3.5,3.25,3.5,3.25,3.5,3.5,45.25,4.554589906361393,4.1875,4.1,3.375,3.375,3.625,3.625,4.0,3.875,3.458333333333333,3.875
6539,449621,Dry Bowser,Buggybud,Button,Wario Wing,3.75,4.0,4.5,4.5,4.0,3.5,3.25,3.0,2.75,3.25,2.75,4.0,43.25,4.383389642210469,4.1875,4.1,3.0625,3.15,3.5,3.5,3.625,3.875,3.270833333333333,3.375
6540,461568,Bowser,Buggybud,Button,Wario Wing,3.75,4.0,4.5,4.5,4.0,3.75,3.0,2.75,2.5,3.0,2.5,4.0,42.25,4.265630037090132,4.1875,4.1,2.8125,2.9,3.375,3.375,3.5,3.75,3.1041666666666665,3.375
6541,344852,Metal Mario,Mach 8,Button,Peach Parasol,3.75,4.0,4.5,4.75,3.5,4.25,3.0,3.0,3.0,3.5,2.75,3.75,43.75,4.356339186819453,4.25,4.175,3.125,3.15,3.375,3.5,3.75,4.125,3.208333333333333,3.625
6542,404538,Donkey Kong,W 25 Silver Arrow,Button,Peach Parasol,3.75,4.0,4.5,4.75,4.0,3.25,3.25,3.0,3.0,3.25,2.75,4.0,43.5,4.364855063068995,4.25,4.175,3.125,3.175,3.5,3.5,3.75,4.0,3.2916666666666665,3.25
6543,377653,King Boo,Cat Cruiser,Normal,Super Glider,3.75,4.0,4.75,3.75,3.5,3.75,3.5,2.75,3.5,3.25,3.75,3.5,43.75,4.5297687545021885,4.0625,3.9,3.25,3.275,3.625,3.375,4.125,3.5,3.5,3.625
6544,408223,Donkey Kong,Pipe Frame,Cushion,Wario Wing,3.75,4.0,4.75,3.75,3.75,3.75,3.25,2.75,2.75,2.75,3.25,3.75,42.25,4.402102800971554,4.0625,3.9,2.875,2.95,3.5,3.375,3.75,3.25,3.2916666666666665,3.5
6545,409663,Donkey Kong,Pipe Frame,Sponge,Wario Wing,3.75,4.0,4.75,3.75,3.75,3.75,3.25,2.75,2.75,3.0,3.25,3.75,42.5,4.427591478792013,4.0625,3.9,2.9375,3.025,3.5,3.375,3.75,3.375,3.3125,3.5
6546,348825,Metal Mario,Standard Kart,Cushion,Cloud Glider,3.75,4.0,4.75,4.0,3.5,4.0,3.0,2.25,3.5,3.0,3.5,3.5,42.75,4.368218608003744,4.125,3.975,2.9375,2.9,3.375,3.125,4.125,3.5,3.3125,3.5
6547,341153,Metal Mario,Standard Kart,Sponge,Cloud Glider,3.75,4.0,4.75,4.0,3.5,4.0,3.0,2.25,3.5,3.25,3.5,3.5,43.0,4.384542545103336,4.125,3.975,3.0,2.975,3.375,3.125,4.125,3.625,3.333333333333333,3.5
6548,350446,Metal Mario,Cat Cruiser,Button,Super Glider,3.75,4.0,4.75,4.0,3.75,4.0,3.5,2.75,3.25,3.5,2.75,3.75,43.75,4.441406663885512,4.125,3.975,3.25,3.325,3.625,3.375,4.0,3.75,3.25,3.75
6549,348102,Metal Mario,Cat Cruiser,Normal,Peach Parasol,3.75,4.0,4.75,4.25,3.75,4.5,3.5,3.0,3.75,3.0,3.0,3.5,44.75,4.421420888833007,4.1875,4.05,3.3125,3.275,3.625,3.5,4.25,3.625,3.270833333333333,4.0
6550,406990,Donkey Kong,Cat Cruiser,Button,Peach Parasol,3.75,4.0,4.75,4.5,4.0,3.5,3.25,2.75,3.25,3.0,2.25,4.0,43.0,4.27438636209402,4.25,4.125,3.0625,3.075,3.5,3.375,4.0,3.75,3.1041666666666665,3.375
6551,346483,Metal Mario,Tanooki Kart,Cushion,Wario Wing,3.75,4.0,5.0,4.0,2.75,4.75,3.25,3.0,3.25,2.75,4.25,3.0,43.75,4.2353080437988195,4.1875,4.0,3.0625,3.05,3.5,3.5,4.125,3.375,3.4375,4.0
6552,347631,Metal Mario,Tanooki Kart,Sponge,Wario Wing,3.75,4.0,5.0,4.0,2.75,4.75,3.25,3.0,3.25,3.0,4.25,3.0,44.0,4.258891084763904,4.1875,4.0,3.125,3.125,3.5,3.5,4.125,3.5,3.458333333333333,4.0
6553,449666,Dry Bowser,Buggybud,Cushion,Super Glider,3.75,4.0,5.0,4.0,3.75,3.5,3.0,2.25,3.0,3.0,3.75,3.75,42.75,4.30812343455051,4.1875,4.0,2.8125,2.85,3.375,3.125,4.0,3.5,3.4375,3.25
6554,449641,Dry Bowser,Buggybud,Sponge,Super Glider,3.75,4.0,5.0,4.0,3.75,3.5,3.0,2.25,3.0,3.25,3.75,3.75,43.0,4.32299679961367,4.1875,4.0,2.875,2.925,3.375,3.125,4.0,3.625,3.458333333333333,3.25
6555,461438,Bowser,Buggybud,Cushion,Super Glider,3.75,4.0,5.0,4.0,3.75,3.75,2.75,2.0,2.75,2.75,3.5,3.75,41.75,4.2061433798642645,4.1875,4.0,2.5625,2.6,3.25,3.0,3.875,3.375,3.270833333333333,3.25
6556,461410,Bowser,Buggybud,Sponge,Super Glider,3.75,4.0,5.0,4.0,3.75,3.75,2.75,2.0,2.75,3.0,3.5,3.75,42.0,4.223937678228915,4.1875,4.0,2.625,2.675,3.25,3.0,3.875,3.5,3.2916666666666665,3.25
6557,341781,Metal Mario,Mach 8,Cushion,Cloud Glider,3.75,4.0,5.0,4.5,3.25,4.25,2.75,2.25,3.25,3.25,3.75,3.5,43.5,4.2424621221591385,4.3125,4.15,2.875,2.85,3.25,3.125,4.125,3.875,3.375,3.5
6558,341745,Metal Mario,Mach 8,Sponge,Cloud Glider,3.75,4.0,5.0,4.5,3.25,4.25,2.75,2.25,3.25,3.5,3.75,3.5,43.75,4.250315723019673,4.3125,4.15,2.9375,2.925,3.25,3.125,4.125,4.0,3.395833333333333,3.5
6559,404391,Donkey Kong,W 25 Silver Arrow,Cushion,Cloud Glider,3.75,4.0,5.0,4.5,3.75,3.25,3.0,2.25,3.25,3.0,3.75,3.75,43.25,4.273408225988893,4.3125,4.15,2.875,2.875,3.375,3.125,4.125,3.75,3.458333333333333,3.125
6560,410247,Donkey Kong,W 25 Silver Arrow,Sponge,Cloud Glider,3.75,4.0,5.0,4.5,3.75,3.25,3.0,2.25,3.25,3.25,3.75,3.75,43.5,4.2888869160380905,4.3125,4.15,2.9375,2.95,3.375,3.125,4.125,3.875,3.4791666666666665,3.125
6561,410577,Donkey Kong,Cat Cruiser,Cushion,Cloud Glider,3.75,4.0,5.25,4.25,3.75,3.5,3.0,2.0,3.5,2.75,3.25,3.75,42.75,4.194302955650992,4.3125,4.1,2.8125,2.775,3.375,3.0,4.375,3.5,3.270833333333333,3.25
6562,409079,Donkey Kong,Cat Cruiser,Sponge,Cloud Glider,3.75,4.0,5.25,4.25,3.75,3.5,3.0,2.0,3.5,3.0,3.25,3.75,43.0,4.2142365225945895,4.3125,4.1,2.875,2.85,3.375,3.0,4.375,3.625,3.2916666666666665,3.25
6563,189152,Cat Peach,Steel Driver,Off-Road,Super Glider,3.75,4.25,2.5,2.75,3.0,3.5,3.0,3.75,3.0,3.25,4.0,2.5,39.25,4.421420888833007,3.3125,3.425,3.25,3.225,3.375,4.0,2.75,3.0,3.25,3.25
6564,189320,Cat Peach,Steel Driver,Retro Off-Road,Super Glider,3.75,4.25,2.5,2.75,3.0,3.5,3.0,3.75,3.25,3.25,4.0,2.5,39.5,4.427591478792013,3.3125,3.425,3.3125,3.25,3.375,4.0,2.875,3.0,3.270833333333333,3.25
6565,257942,Yoshi,Steel Driver,Off-Road,Peach Parasol,3.75,4.25,2.5,3.25,3.0,3.75,2.75,3.75,3.0,2.75,3.75,2.75,39.25,4.441406663885512,3.4375,3.575,3.0625,2.975,3.25,4.0,2.75,3.0,3.1875,3.25
6566,248114,Yoshi,Steel Driver,Retro Off-Road,Peach Parasol,3.75,4.25,2.5,3.25,3.0,3.75,2.75,3.75,3.25,2.75,3.75,2.75,39.5,4.447800541086608,3.4375,3.575,3.125,3.0,3.25,4.0,2.875,3.0,3.208333333333333,3.25
6567,269704,Tanooki Mario,Steel Driver,Off-Road,Peach Parasol,3.75,4.25,2.5,3.25,3.0,4.0,2.75,3.75,3.0,2.75,3.25,2.75,39.0,4.435923925182234,3.4375,3.575,3.0625,2.975,3.25,4.0,2.75,3.0,3.020833333333333,3.375
6568,260758,Tanooki Mario,Steel Driver,Retro Off-Road,Peach Parasol,3.75,4.25,2.5,3.25,3.0,4.0,2.75,3.75,3.25,2.75,3.25,2.75,39.25,4.441406663885512,3.4375,3.575,3.125,3.0,3.25,4.0,2.875,3.0,3.0416666666666665,3.375
6569,318575,Mario,Steel Driver,Monster,Cloud Glider,3.75,4.25,2.75,3.5,2.5,4.25,2.25,3.25,2.75,2.25,4.0,2.75,38.25,4.252846310078284,3.5625,3.675,2.625,2.5,3.0,3.75,2.75,2.875,3.125,3.25
6570,295945,Luigi,Steel Driver,Monster,Cloud Glider,3.75,4.25,2.75,3.5,2.5,4.25,2.5,3.5,3.0,2.5,3.75,2.75,39.0,4.334280976551054,3.5625,3.675,2.875,2.75,3.125,3.875,2.875,3.0,3.125,3.375
6571,248890,Yoshi,Steel Driver,Normal,Super Glider,3.75,4.25,3.25,3.0,3.0,3.5,3.25,4.0,3.25,3.25,3.75,3.0,41.25,4.585421901205575,3.5625,3.575,3.4375,3.4,3.5,4.125,3.25,3.125,3.395833333333333,3.375
6572,260739,Tanooki Mario,Steel Driver,Normal,Super Glider,3.75,4.25,3.25,3.0,3.0,3.75,3.25,4.0,3.25,3.25,3.25,3.0,41.0,4.5825764450316395,3.5625,3.575,3.4375,3.4,3.5,4.125,3.25,3.125,3.2291666666666665,3.5
6573,319576,Mario,Steel Driver,Button,Super Glider,3.75,4.25,3.25,3.25,3.0,3.5,3.0,3.75,2.75,3.25,3.0,3.25,40.0,4.5825764450316395,3.625,3.65,3.1875,3.2,3.375,4.0,3.0,3.25,3.145833333333333,3.25
6574,305161,Luigi,Steel Driver,Button,Super Glider,3.75,4.25,3.25,3.25,3.0,3.5,3.25,4.0,3.0,3.5,2.75,3.25,40.75,4.567534376913591,3.625,3.65,3.4375,3.45,3.5,4.125,3.125,3.375,3.145833333333333,3.375
6575,318412,Mario,Steel Driver,Normal,Peach Parasol,3.75,4.25,3.25,3.5,3.0,4.0,3.0,4.0,3.25,2.75,3.25,3.0,41.0,4.5193123612359,3.6875,3.725,3.25,3.15,3.375,4.125,3.25,3.125,3.1666666666666665,3.5
6576,295772,Luigi,Steel Driver,Normal,Peach Parasol,3.75,4.25,3.25,3.5,3.0,4.0,3.25,4.25,3.5,3.0,3.0,3.0,41.75,4.517837101586963,3.6875,3.725,3.5,3.4,3.5,4.25,3.375,3.25,3.1666666666666665,3.625
6577,387292,King Boo,Steel Driver,Button,Peach Parasol,3.75,4.25,3.25,3.75,3.0,3.75,2.75,3.75,2.75,2.75,3.0,3.5,40.25,4.4948185144590775,3.75,3.8,3.0,2.95,3.25,4.0,3.0,3.25,3.1666666666666665,3.25
6578,384797,King Boo,Pipe Frame,Metal,Cloud Glider,3.75,4.25,3.5,3.25,3.0,3.75,3.5,3.0,2.5,3.0,3.25,3.25,40.0,4.5435645354123615,3.6875,3.675,3.0,3.15,3.625,3.625,3.0,3.125,3.1666666666666665,3.625
